,User Status (Active or Inactive),User Status (Redeemers or Non-Redeemers),Credit Card User Indicator,Count of Months of Earn for a User,Count of Earn Activities for a User,Credit Card Points Earned by a User,Total Miles Earned by a User,User Account Age in Months
32340,1,0,0,2.079441541679836,3.951243718581428,9.35215226237134,10.311250019692975,5.003946305945459
32341,0,0,0,2.302585092994046,4.718498871295094,9.734975392703609,10.269934593623564,4.990432586778736
32342,1,0,0,2.6390573296152584,6.322565239927284,10.033567808979326,10.860248216963996,5.075173815233827
32343,0,0,1,2.079441541679836,5.53338948872752,8.918816421679741,10.122060675335575,4.948759890378168
32344,1,0,0,2.19722457733622,5.631211781821365,7.962734514436989,10.140810105023608,5.19295685089021
32345,1,0,0,1.9459101490553128,5.87493073085203,9.609252284409685,9.349145334853365,4.976733742420574
32346,1,0,0,2.772588722239781,6.342121418721152,9.918317096833922,11.42461870387823,5.272999558563747
32347,1,1,1,4.219507705176107,6.53813982376767,11.97002765646918,13.308935886085822,5.043425116919247
32348,1,0,0,2.5649493574615367,6.030685260261263,8.674146700810544,10.657753350523642,5.267858159063328
32349,1,0,0,2.3978952727983707,5.808142489980444,9.732526272591308,10.484249602501285,4.997212273764115
32350,1,0,0,2.19722457733622,5.3471075307174685,7.856699558337978,9.882468185312051,5.003946305945459
32351,1,0,0,2.3978952727983707,5.68697535633982,7.371346153189475,11.489001556850855,4.934473933130692
32352,1,0,1,2.8903717578961645,5.351858133476067,9.81938309391854,11.320056479095436,5.2832037287379885
32353,1,0,0,2.70805020110221,5.961005339623274,8.758438490440035,10.801064264366158,5.288267030694535
32354,1,0,0,2.772588722239781,5.583496308781699,9.72854030455078,10.94922635159717,5.342334251964811
32355,1,0,0,1.791759469228055,5.60947179518496,5.584975857555363,9.060447282401563,4.941642422609304
32356,0,0,0,2.079441541679836,5.375278407684165,9.59933865586246,10.047198210202428,5.093750200806762
32357,1,1,0,4.787491742782046,7.680637427560936,12.389914186535316,13.993913614119316,4.983606621708336
32358,1,0,0,2.3978952727983707,5.123963979403259,5.459216419326185,10.709204201699569,5.017279836814924
32359,1,0,0,3.332204510175204,6.543911845564792,9.035579536288482,11.922595055176265,5.262690188904886
32360,1,0,0,2.9444389791664403,5.556828061699537,7.348579267056404,11.433200206904234,4.962844630259907
32361,1,0,0,2.3978952727983707,5.986452005284438,6.781179538787538,10.445986246756984,4.962844630259907
32362,1,0,0,1.9459101490553128,3.1780538303479458,5.404594391383993,9.32402613638,4.941642422609304
32363,1,0,0,2.079441541679836,4.382026634673881,5.556519316368411,9.632924771891735,4.962844630259907
32364,1,0,0,1.0986122886681098,1.6094379124341005,4.04618264449732,8.75557997214314,4.969813299576001
32365,1,1,1,3.80666248977032,6.742880635791903,11.424223112165436,12.843284193759816,5.043425116919247
32366,1,0,0,2.4849066497880004,5.484796933490655,5.639436582562231,10.067857268271949,4.919980925828125
32367,1,0,0,2.302585092994046,5.2832037287379885,6.818556234725636,10.941995917134532,4.897839799950911
32368,1,0,0,2.079441541679836,4.77912349311153,8.658057252821115,10.21782372723319,4.969813299576001
32369,0,0,0,1.791759469228055,4.356708826689592,4.6409566936012,9.529012261114708,4.8283137373023015
32370,1,0,0,3.1780538303479458,6.533788837933344,8.320025542576223,10.903880433697775,4.969813299576001
32371,1,0,0,2.9444389791664403,6.320768294250582,5.992714591004823,11.150519846322512,4.948759890378168
32372,1,0,0,2.833213344056216,6.354370040797351,6.97294922683018,10.27377443229468,4.934473933130692
32373,1,0,0,1.3862943611198906,2.079441541679836,4.357340785595633,9.085910293598008,4.948759890378168
32374,0,0,0,2.302585092994046,5.5909869805108565,6.96572762367064,11.237382744856813,4.795790545596741
32375,0,0,0,1.3862943611198906,5.713732805509369,4.999570072016735,10.004282662571022,4.875197323201151
32376,1,0,0,1.3862943611198906,3.218875824868201,7.394369088439596,8.9001399880938,4.897839799950911
32377,0,0,0,2.6390573296152584,5.497168225293202,7.752342769455181,10.374740401182295,4.867534450455582
32378,1,0,0,2.4849066497880004,4.955827057601261,6.152295784076302,10.864522178219676,4.969813299576001
32379,1,0,0,2.19722457733622,5.5909869805108565,8.412111317031586,9.946355452763305,4.919980925828125
32380,1,1,1,4.672828834461906,7.313886831633462,12.595051675281685,13.751655536520891,5.043425116919247
32381,0,0,0,1.6094379124341005,3.713572066704308,6.013491203884835,8.444192298531748,4.934473933130692
32382,1,0,0,1.9459101490553128,5.771441123130016,5.039912668727742,9.434922887484646,4.890349128221754
32383,1,1,1,4.430816798843313,7.395721608602045,11.713787118957422,13.42680816718678,5.043425116919247
32384,0,0,0,1.791759469228055,4.553876891600541,8.056061041196962,9.961614941212735,4.812184355372417
32385,1,0,1,3.091042453358316,5.998936561946683,8.428901632078164,11.85616049654226,4.962844630259907
32386,1,0,0,2.302585092994046,5.236441962829949,7.902387370029912,11.27150337434748,4.955827057601261
32387,1,1,0,4.653960350157523,7.563200592358071,12.28073678957357,14.02149899821626,5.043425116919247
32388,1,0,0,3.091042453358316,6.1463292576688975,9.17479966677564,11.815663623575992,4.969813299576001
32389,1,0,1,3.1780538303479458,5.616771097666572,6.539599385138825,11.813126349080672,4.969813299576001
32390,0,0,0,2.3978952727983707,5.337538079701318,5.386995542514554,11.327968438374592,4.812184355372417
32391,0,0,0,2.302585092994046,5.739792912179234,5.328924431189671,10.57336610615672,4.927253685157205
32392,1,0,0,1.9459101490553128,5.117993812416755,6.5603475981601775,9.439625028047155,4.941642422609304
32393,1,0,0,2.70805020110221,5.564520407322694,8.875180156789314,10.602268831713166,4.912654885736052
32394,1,0,0,2.3978952727983707,5.3230099791384085,5.802067455944252,10.662492695887538,4.955827057601261
32395,1,0,0,1.791759469228055,5.697093486505405,7.424419700936422,10.0841827875855,4.955827057601261
32396,0,0,1,1.9459101490553128,6.089044875446846,8.327163431202518,9.959726098983316,4.8283137373023015
32397,1,0,0,2.19722457733622,5.58724865840025,8.458947953017883,11.327414828462867,4.976733742420574
32398,1,1,0,4.30406509320417,7.463936604468925,11.9051758655403,13.422103458984209,5.043425116919247
32399,0,0,0,2.4849066497880004,4.875197323201151,6.680808825607038,10.73088149478312,4.795790545596741
32400,0,0,0,2.8903717578961645,5.332718793265369,8.656732426121597,10.815589523788828,4.663439094112067
32401,1,0,0,1.9459101490553128,4.762173934797756,7.694475811056341,9.795679599901822,4.955827057601261
32402,1,0,0,2.079441541679836,4.897839799950911,6.664478212800408,9.674703121331833,4.955827057601261
32403,1,0,0,2.6390573296152584,5.7745515455444085,9.228996142247986,11.15354686945718,4.941642422609304
32404,1,0,0,2.9444389791664403,6.715383386334681,7.327988754185083,11.08795638496392,4.976733742420574
32405,1,0,1,2.302585092994046,4.74493212836325,5.352321919122662,10.642372624769926,4.919980925828125
32406,1,0,0,2.079441541679836,4.941642422609304,8.429264420846351,10.187763831853076,4.941642422609304
32407,1,0,0,2.079441541679836,5.170483995038151,9.05532750424168,9.762614993654712,4.969813299576001
32408,1,0,0,2.19722457733622,5.267858159063328,5.323015101264127,10.183049243755136,5.093750200806762
32409,1,0,1,3.4339872044851463,6.253828811575473,7.03844041203028,11.977281928951005,5.087596335232384
32410,1,0,0,2.772588722239781,5.5093883366279774,7.366628054374641,11.504852969879344,4.955827057601261
32411,0,0,0,2.19722457733622,5.831882477283517,5.258488380755354,10.528329125389256,4.875197323201151
32412,0,0,0,2.5649493574615367,6.55250788703459,7.6144361017073745,10.524520925120765,4.859812404361672
32413,0,0,0,2.079441541679836,5.455321115357702,8.431482154043012,9.909370215694285,4.68213122712422
32414,1,0,0,1.791759469228055,5.575949103146316,6.431838209460057,10.11013580132114,4.948759890378168
32415,1,0,0,3.091042453358316,5.752572638825633,7.401586419697397,11.062018331415482,4.962844630259907
32416,1,0,0,2.4849066497880004,6.248042874508429,5.507020629532396,12.012797314602194,4.912654885736052
32417,1,1,1,4.3694478524670215,6.879355804460439,11.752127699224946,13.256408138232842,4.983606621708336
32418,1,1,1,4.6443908991413725,7.632401126601453,12.610698163633597,13.476476242019055,5.043425116919247
32419,0,0,0,1.6094379124341005,4.290459441148391,5.389680380191712,9.370501524100124,4.663439094112067
32420,1,0,0,2.3978952727983707,5.147494476813453,8.456308154772756,10.664643787460292,4.897839799950911
32421,1,1,0,3.6375861597263857,6.887552571664617,11.735649399389375,12.498634044682758,5.043425116919247
32422,1,0,1,3.49650756146648,7.026426808699636,8.98057244981697,11.969641199889027,4.941642422609304
32423,1,1,1,4.23410650459726,7.192182058713246,11.676643371281529,13.477613907346951,4.983606621708336
32424,1,0,0,2.079441541679836,5.961005339623274,7.115213751165387,11.40933005725907,4.90527477843843
32425,0,0,0,2.833213344056216,6.289715570908998,7.940298916801135,11.677532712413406,4.875197323201151
32426,1,1,1,3.6635616461296463,6.434546518787453,11.017425401057087,12.789653255147998,4.976733742420574
32427,1,1,1,4.248495242049359,7.881182202227102,12.241583122661645,13.551495531739008,4.997212273764115
32428,1,0,0,2.8903717578961645,5.883322388488279,8.56181935414657,10.881174373275355,4.934473933130692
32429,0,0,0,1.6094379124341005,5.003946305945459,7.666875928030286,11.26956645115511,4.787491742782046
32430,1,0,0,2.302585092994046,5.720311776607412,5.378425947485972,10.514176610655552,4.976733742420574
32431,1,0,0,1.9459101490553128,4.68213122712422,6.669966812217159,9.114159813502214,4.90527477843843
32432,1,0,1,2.8903717578961645,5.814130531825066,8.123111231493004,11.916742549166012,4.969813299576001
32433,0,0,0,1.9459101490553128,4.948759890378168,4.910454328623794,9.417191926513414,4.852030263919617
32434,1,0,0,2.6390573296152584,4.912654885736052,7.312796116495285,10.895015618594565,4.962844630259907
32435,1,0,0,2.079441541679836,4.442651256490317,6.706369014457473,11.119675447941322,4.890349128221754
32436,1,0,0,2.079441541679836,5.796057750765372,7.651564780163775,11.891245455554838,4.912654885736052
32437,1,0,0,3.6375861597263857,7.074963197966044,9.142015362367744,11.28399017386421,4.941642422609304
32438,1,0,1,2.5649493574615367,5.537334267018537,6.9844037539054105,10.75890238102528,4.969813299576001
32439,0,0,0,1.3862943611198906,3.555348061489413,8.276920851711678,11.03204691757219,4.634728988229636
32440,1,1,0,4.77912349311153,7.959275960116396,12.35550318006116,14.224447631817815,5.043425116919247
32441,1,0,0,1.791759469228055,4.77912349311153,7.604655522287092,11.01985789612594,4.875197323201151
32442,1,0,0,2.302585092994046,5.488937726156687,5.776713853526481,11.31898871220396,4.934473933130692
32443,0,0,0,1.791759469228055,5.159055299214529,8.673430864458345,9.759386208561873,4.564348191467836
32444,1,1,1,4.564348191467836,7.504942068396171,12.328086600256876,13.678801550636855,4.983606621708336
32445,1,0,0,2.70805020110221,5.594711379601839,6.772946712649306,10.34164570459081,4.969813299576001
32446,1,0,0,2.079441541679836,5.278114659230517,5.1685414107844725,9.138629524422182,4.962844630259907
32447,1,0,0,2.302585092994046,5.442417710521793,8.550864427899496,11.111686414487975,4.969813299576001
32448,1,0,0,2.833213344056216,5.872117789475416,7.935614100731907,11.509670172249557,4.941642422609304
32449,1,0,0,2.079441541679836,5.488937726156687,7.735620480475711,10.137135736495424,4.875197323201151
32450,1,0,0,2.079441541679836,5.43372200355424,7.735871237727703,10.370737393585244,4.934473933130692
32451,1,1,0,4.330733340286331,7.344072850573066,12.24871693354906,13.329312504023012,4.983606621708336
32452,1,1,1,4.343805421853684,7.271703706887368,11.760718275060611,13.641336916569022,4.983606621708336
32453,1,0,0,2.4849066497880004,5.655991810819852,7.5684593226624015,11.456471508824036,4.941642422609304
32454,1,0,0,2.079441541679836,4.553876891600541,7.312867971146641,10.588728561524976,4.969813299576001
32455,1,0,0,3.044522437723423,6.163314804034641,7.761642915102053,10.897017064751084,4.969813299576001
32456,1,0,0,1.791759469228055,5.365976015021851,4.75243812638452,10.093653263353133,4.941642422609304
32457,0,0,0,1.791759469228055,5.537334267018537,8.710593752514116,10.112532179470836,4.634728988229636
32458,1,0,0,2.079441541679836,5.003946305945459,7.320312420939296,10.516021029101829,4.969813299576001
32459,1,0,0,2.19722457733622,6.052089168924417,8.306128253942072,11.18393516869677,4.955827057601261
32460,1,0,0,3.258096538021482,6.8501261661455,8.058351052260475,11.878387687441286,4.983606621708336
32461,1,0,0,2.6390573296152584,5.602118820879701,7.360587169190442,10.76978940206521,4.927253685157205
32462,1,0,0,2.302585092994046,5.68697535633982,7.486579812780826,11.015591748052536,4.962844630259907
32463,0,0,0,1.0986122886681098,3.871201010907891,4.237154404457916,7.961718815981363,4.795790545596741
32464,1,0,0,1.9459101490553128,4.204692619390966,5.959030311559356,10.077188727036472,4.941642422609304
32465,0,0,0,2.079441541679836,4.762173934797756,8.447203943668356,10.04953405346537,4.709530201312334
32466,0,0,0,2.5649493574615367,4.718498871295094,5.745845763253371,10.047631185616188,4.844187086458591
32467,1,0,0,2.302585092994046,5.056245805348308,6.725172160102168,10.378105519332609,4.934473933130692
32468,1,0,0,3.1354942159291497,6.180016653652572,8.40145425434091,10.969387237621987,4.948759890378168
32469,1,0,0,2.3978952727983707,5.54907608489522,7.148939850278773,10.229332086082255,4.897839799950911
32470,1,0,1,2.3978952727983707,5.375278407684165,7.524419219009994,11.802365990436872,5.087596335232384
32471,0,0,0,2.302585092994046,5.823045895483019,7.517891409749974,11.453196691761576,4.584967478670572
32472,1,0,0,2.5649493574615367,5.3471075307174685,7.361558351094947,10.62927131837234,4.955827057601261
32473,1,0,0,2.079441541679836,5.241747015059643,5.31652543536616,11.512255240419924,4.875197323201151
32474,0,0,0,1.9459101490553128,4.882801922586371,4.873376261333829,10.27773715349137,4.867534450455582
32475,1,0,0,2.079441541679836,5.062595033026967,7.583523595451334,10.33061630028032,4.934473933130692
32476,1,0,0,3.091042453358316,5.986452005284438,7.974951623166034,11.083249628147003,4.948759890378168
32477,1,0,0,1.0986122886681098,4.624972813284271,4.1773550850373935,9.357034751126989,4.919980925828125
32478,1,0,0,2.4849066497880004,4.736198448394496,7.255213534373786,11.619256509512498,4.962844630259907
32479,0,0,0,1.791759469228055,4.382026634673881,4.999166946347995,9.283776690049365,4.672828834461906
32480,1,0,0,2.8903717578961645,5.459585514144159,6.707559257126724,11.338143414533898,4.912654885736052
32481,1,1,1,4.204692619390966,7.176254532017144,11.740364694290124,13.244110102808952,4.997212273764115
32482,1,0,0,2.70805020110221,5.6937321388027,6.338359255313475,11.047694428762629,4.983606621708336
32483,1,0,0,2.19722457733622,5.752572638825633,6.648912073392403,10.663030902735755,4.948759890378168
32484,1,1,0,4.875197323201151,8.114922974204593,12.669401409149597,14.079461255688509,4.997212273764115
32485,1,1,1,4.770684624465665,7.647308832356238,12.669710488509043,13.760271594917098,4.983606621708336
32486,0,0,0,1.791759469228055,5.513428746164983,4.890933767497025,9.252345666121212,4.59511985013459
32487,1,0,0,2.4849066497880004,6.142037405587356,6.002153941543295,11.326487447164432,4.934473933130692
32488,1,0,0,2.079441541679836,4.990432586778736,5.589671524771003,9.63095678385169,4.897839799950911
32489,1,0,0,1.9459101490553128,5.10594547390058,8.400495056806623,9.561067663645012,4.948759890378168
32490,0,0,0,1.9459101490553128,5.062595033026967,8.916067082829526,9.179881164491476,4.653960350157523
32491,1,0,0,2.079441541679836,4.990432586778736,5.463445030029866,9.811646348870548,4.941642422609304
32492,1,0,0,2.6390573296152584,6.267200548541362,8.412478388300592,11.542484267211773,5.0238805208462765
32493,1,0,0,1.6094379124341005,4.927253685157205,8.517706302500287,11.090354888959125,4.912654885736052
32494,1,1,1,4.0943445622221,6.835184586147301,11.856839434231182,13.02844163327694,4.997212273764115
32495,1,0,0,2.772588722239781,6.419994928147142,7.994768993955728,10.873470698607058,4.955827057601261
32496,1,0,0,2.995732273553991,5.908082938168931,8.881478265110248,11.417097150957554,4.962844630259907
32497,1,0,0,2.302585092994046,4.5217885770490405,5.554749987126872,10.790617203067296,4.969813299576001
32498,0,0,0,2.079441541679836,4.997212273764115,7.509919973551597,9.985482200088756,4.8283137373023015
32499,0,0,0,2.3978952727983707,5.468060141135132,6.771920637131092,10.792633166886729,4.727387818712341
32500,1,1,0,4.204692619390966,7.644919344958857,11.585021491155096,13.59353507419348,5.043425116919247
32501,1,0,0,3.332204510175204,6.432940092739179,8.742815144768786,11.384046092046102,4.983606621708336
32502,1,0,0,2.70805020110221,5.771441123130016,7.9770331016203935,11.312386982989713,4.941642422609304
32503,0,0,0,2.19722457733622,5.645446897643238,8.481676068092813,9.679468618185965,4.812184355372417
32504,1,0,0,2.3978952727983707,4.61512051684126,8.415203648338125,10.41876325997573,4.941642422609304
32505,1,0,0,1.9459101490553128,4.836281906951478,8.253022731898257,10.337799235201873,4.948759890378168
32506,0,0,0,1.0986122886681098,4.890349128221754,4.2712692411974205,9.448884719866417,4.61512051684126
32507,0,0,0,2.079441541679836,4.955827057601261,7.294132758366564,9.912794111856428,4.844187086458591
32508,1,0,0,2.70805020110221,6.194405391104672,6.926593898826847,11.44532091503306,5.017279836814924
32509,1,0,0,2.6390573296152584,5.723585101952381,9.042688034571457,11.596981646334132,4.927253685157205
32510,1,0,0,2.772588722239781,5.049856007249537,7.574634884930099,11.34081955036593,4.897839799950911
32511,1,0,0,2.3978952727983707,5.003946305945459,6.055185781218997,11.775428181391266,4.962844630259907
32512,1,0,0,2.302585092994046,5.337538079701318,6.566602220922521,11.505840425246998,4.934473933130692
32513,1,0,1,2.772588722239781,6.261491684321042,8.618608966595277,12.05038328253689,4.955827057601261
32514,1,0,0,1.0986122886681098,3.367295829986474,4.29601144544514,11.229978829285264,4.867534450455582
32515,1,0,1,3.1354942159291497,5.963579343618446,8.349159363848418,12.02211975884087,4.927253685157205
32516,1,0,0,2.3978952727983707,6.052089168924417,5.358723073608149,11.023535121924304,4.912654885736052
32517,1,0,0,2.079441541679836,4.143134726391533,5.741783442861019,10.552212515543326,4.919980925828125
32518,1,0,0,2.9444389791664403,5.998936561946683,6.058052866202372,10.472742448925512,4.962844630259907
32519,1,0,0,1.791759469228055,4.060443010546419,8.368770369527711,8.980675603671708,4.882801922586371
32520,0,0,0,2.5649493574615367,6.386879319362645,7.536800568105842,10.91055091235213,4.795790545596741
32521,1,1,0,4.499809670330265,7.643961949002529,12.634555090770926,13.725284929890718,5.043425116919247
32522,1,0,0,2.19722457733622,5.529429087511423,7.64146852195816,9.853666857552172,4.882801922586371
32523,1,0,1,3.091042453358316,5.908082938168931,6.685772226495584,12.257630404943766,4.976733742420574
32524,0,0,0,1.791759469228055,5.204006687076795,7.146248583388972,11.496948510447089,4.836281906951478
32525,1,0,0,1.791759469228055,4.691347882229144,6.651554681136186,9.315060682746584,4.948759890378168
32526,1,0,0,2.302585092994046,4.859812404361672,8.318488273921975,10.468375134400649,4.919980925828125
32527,0,0,0,1.9459101490553128,5.5053315359323625,4.967878514470507,9.627997520849709,4.787491742782046
32528,1,0,0,2.3978952727983707,5.049856007249537,5.397382277626964,10.574772486238938,4.941642422609304
32529,1,1,1,3.9889840465642745,7.327780538421631,11.573430664187864,13.424573898976652,5.030437921392435
32530,1,0,0,2.4849066497880004,6.453624998892692,7.992705155450342,10.606287990124212,4.948759890378168
32531,1,0,0,2.079441541679836,5.389071729816501,5.303479187099598,10.96859476264684,4.990432586778736
32532,0,0,0,2.5649493574615367,5.676753802268282,6.052611450082138,11.7198989831218,4.836281906951478
32533,1,0,0,2.079441541679836,4.762173934797756,5.395517295139098,9.36434818445553,4.919980925828125
32534,1,0,1,2.995732273553991,5.568344503761097,8.593045357869736,12.304727226584887,4.919980925828125
32535,1,0,0,2.6390573296152584,6.063785208687608,7.288666610587748,11.496104787239885,4.962844630259907
32536,1,0,0,2.995732273553991,6.563855526532128,7.108792548759608,10.816272145080996,4.976733742420574
32537,1,0,0,2.833213344056216,6.142037405587356,7.591988551709368,11.0825117114981,4.919980925828125
32538,1,0,0,2.3978952727983707,5.883322388488279,6.118201388618147,11.227321232313413,4.955827057601261
32539,1,0,0,2.079441541679836,4.836281906951478,5.235146490425631,10.03771245462736,4.941642422609304
32540,1,0,0,2.4849066497880004,6.042632833682381,5.907835351368687,10.58857735946834,4.948759890378168
32541,1,1,1,4.852030263919617,7.665284718471351,12.447858199291296,14.117976803958712,4.983606621708336
32542,0,0,1,2.5649493574615367,5.940171252720432,8.087641564720233,10.6783068817401,4.844187086458591
32543,0,0,0,1.9459101490553128,3.912023005428146,4.9024538452560815,11.106865179779318,4.7535901911063645
32544,1,0,0,2.19722457733622,4.820281565605037,8.948123197728318,11.064135232123691,4.934473933130692
32545,0,0,0,1.6094379124341005,5.501258210544727,7.570983818251246,9.304194947447806,4.709530201312334
32546,1,0,0,2.3978952727983707,6.375024819828097,7.500377837546629,11.55113605273398,4.897839799950911
32547,1,0,0,2.4849066497880004,5.720311776607412,5.792440500577683,11.470404110689069,4.948759890378168
32548,0,0,0,1.6094379124341005,5.303304908059076,4.8369010280676825,9.13852208418571,4.543294782270004
32549,1,0,0,1.9459101490553128,5.0238805208462765,5.047565358133766,9.90098442231801,4.955827057601261
32550,1,0,0,2.302585092994046,5.44673737166631,5.6194560184359865,10.422102758576948,4.897839799950911
32551,1,1,1,4.61512051684126,7.44716835960004,12.523281776604968,13.919591255003516,5.043425116919247
32552,1,0,0,2.19722457733622,5.666426688112432,8.588688598461072,9.70868847423106,4.955827057601261
32553,1,1,0,3.871201010907891,6.543911845564792,11.425827743144266,12.608753882261722,4.997212273764115
32554,1,1,0,4.143134726391533,7.2078598714324755,11.972758207733824,13.231016865272949,4.976733742420574
32555,1,0,0,2.5649493574615367,5.438079308923196,8.464528368495449,11.07145486932678,4.934473933130692
32556,1,0,1,2.5649493574615367,5.442417710521793,6.8198388635505625,10.559555724854652,4.912654885736052
32557,1,0,0,2.6390573296152584,6.1224928095143865,8.669428227165277,10.867730001943457,4.941642422609304
32558,0,0,0,2.19722457733622,5.017279836814924,6.765552546724636,10.061516416761036,4.804021044733257
32559,0,0,0,2.079441541679836,4.276666119016055,6.454610416234094,9.60649561075857,4.68213122712422
32560,1,1,0,4.30406509320417,7.275172319452771,11.795655566405568,13.393019324508591,5.030437921392435
32561,1,0,0,2.3978952727983707,6.037870919922137,5.823410085604009,10.346601626429049,4.969813299576001
32562,1,0,0,3.091042453358316,6.660575149839686,8.819027182385781,11.918230560277028,4.969813299576001
32563,1,1,1,4.77912349311153,8.016317898503415,12.42071737848392,13.95874385949868,5.030437921392435
32564,1,0,1,2.772588722239781,6.3473892096560105,6.138846713479151,10.900971099687215,5.081404364984463
32565,0,0,0,1.6094379124341005,4.859812404361672,4.709353931691163,9.307194813340065,4.564348191467836
32566,1,0,0,1.6094379124341005,5.272999558563747,7.3147709597552595,9.757594352355724,4.969813299576001
32567,1,0,0,1.791759469228055,4.406719247264253,8.501731467553782,9.928814110482136,4.875197323201151
32568,1,0,1,2.6390573296152584,6.255750041753367,5.645540491692324,11.58410128542275,5.010635294096256
32569,1,0,0,2.079441541679836,5.8805329864007,5.78711742568315,9.386392315756542,4.941642422609304
32570,1,0,0,1.9459101490553128,3.737669618283368,5.115162854094667,9.579210649614792,4.948759890378168
32571,1,0,0,2.19722457733622,6.18826412308259,5.226485632237591,10.522288270967415,5.056245805348308
32572,1,0,0,2.6390573296152584,5.225746673713202,6.100599065319856,10.515858423068783,4.941642422609304
32573,1,1,0,4.770684624465665,7.660585461703256,12.49773486727156,13.84685223595732,5.043425116919247
32574,0,0,0,2.772588722239781,6.021023349349527,8.965944636975486,10.913778515697471,4.709530201312334
32575,1,0,1,2.6390573296152584,6.068425588244111,6.835099693885148,9.978223898650144,4.912654885736052
32576,0,0,0,2.772588722239781,6.175867270105761,8.122382264681999,10.692353920154618,4.890349128221754
32577,1,1,1,4.3694478524670215,6.988413181999592,12.24736379201782,13.673769558546972,4.983606621708336
32578,1,1,0,4.634728988229636,7.6093665379542115,12.491688951445465,13.588307528105336,5.043425116919247
32579,1,0,0,1.9459101490553128,5.093750200806762,6.621110401210624,10.533774802337057,4.941642422609304
32580,1,1,1,4.330733340286331,7.273786317844895,12.095593105436365,13.245598191738958,5.043425116919247
32581,1,0,0,2.3978952727983707,4.30406509320417,8.239063906538004,9.772923182515012,4.948759890378168
32582,1,0,0,2.70805020110221,5.493061443340548,6.745553406059265,10.735243837295544,4.90527477843843
32583,1,0,0,1.6094379124341005,5.1647859739235145,4.673964084782833,9.58644532477786,4.890349128221754
32584,0,0,0,2.19722457733622,4.795790545596741,6.086298502898955,10.128309694228893,4.543294782270004
32585,1,0,0,2.772588722239781,6.234410725718371,6.816932837646965,11.064401487401424,5.017279836814924
32586,1,0,0,2.079441541679836,5.488937726156687,5.200124006012719,11.03878529201209,4.836281906951478
32587,1,0,0,2.833213344056216,5.568344503761097,8.59710387410716,11.192100173925192,4.934473933130692
32588,1,0,0,2.5649493574615367,5.857933154483459,8.388351321435131,11.109727784304466,4.990432586778736
32589,0,0,0,2.3978952727983707,5.056245805348308,7.5971975553906494,10.588047972158751,4.836281906951478
32590,1,1,1,4.634728988229636,7.186901020411631,12.804373516494092,13.850995455486087,5.043425116919247
32591,0,0,0,2.302585092994046,4.68213122712422,7.252786386534357,10.480381776271823,4.727387818712341
32592,0,0,0,1.791759469228055,4.0943445622221,6.808557270034735,10.371802256349902,4.634728988229636
32593,1,0,0,1.791759469228055,5.4510384535657,4.851142235922962,9.915514932748849,4.955827057601261
32594,1,0,0,2.6390573296152584,5.676753802268282,8.400381440856112,11.0319983915501,5.0238805208462765
32595,1,1,0,4.3694478524670215,7.160845906664299,12.211561736356815,13.536518616706926,5.030437921392435
32596,1,0,0,2.302585092994046,4.564348191467836,7.432330013642524,10.794296360395592,4.955827057601261
32597,1,0,0,2.833213344056216,4.804021044733257,7.933829195284301,10.856495867345446,4.962844630259907
32598,1,0,0,1.9459101490553128,5.673323267171493,5.0250668419556215,9.9004328918069,4.955827057601261
32599,1,0,0,1.791759469228055,5.332718793265369,7.512370530238487,9.21602418844448,4.934473933130692
32600,0,0,0,2.772588722239781,6.352629396319567,6.217056305864899,10.238422894453764,4.948759890378168
32601,1,0,0,2.995732273553991,6.748759547491679,8.463782463035914,11.51959318622822,4.962844630259907
32602,1,0,0,2.4849066497880004,4.564348191467836,6.102506028029443,10.314371286671152,4.962844630259907
32603,1,0,0,2.6390573296152584,5.093750200806762,8.777168719230623,10.807361514395197,4.948759890378168
32604,1,0,0,1.9459101490553128,5.030437921392435,6.420737643764895,10.545157211213365,4.941642422609304
32605,1,0,0,1.9459101490553128,4.454347296253507,7.571744747160643,9.083529205109796,4.955827057601261
32606,1,0,1,2.772588722239781,5.780743515792329,8.47582370782936,11.736868696455003,4.948759890378168
32607,1,0,0,1.3862943611198906,3.49650756146648,4.490051933975878,9.608915129379591,4.897839799950911
32608,1,0,0,2.19722457733622,4.343805421853684,8.436485272666491,9.954370762850695,4.882801922586371
32609,1,0,0,2.6390573296152584,4.584967478670572,6.726744595724759,10.60905725309463,4.941642422609304
32610,0,0,0,1.6094379124341005,3.8501476017100575,6.469546420617566,10.688324731580726,4.5217885770490405
32611,1,0,0,2.6390573296152584,5.84354441703136,5.766110848927563,10.57574301295352,5.0369526024136295
32612,1,1,0,4.795790545596741,7.7226775164680035,12.36781735339311,13.912551965601256,5.030437921392435
32613,1,0,0,1.9459101490553128,4.262679877041316,4.819511363798795,11.375890800190287,4.919980925828125
32614,1,0,0,1.9459101490553128,5.159055299214529,7.521623535955453,10.330257427138122,4.890349128221754
32615,1,0,0,2.19722457733622,3.4657359027997265,7.049574800884874,10.218955010995844,4.927253685157205
32616,1,0,0,2.8903717578961645,6.439350371100098,9.136117671370352,11.502531635786212,4.990432586778736
32617,1,0,0,2.4849066497880004,5.872117789475416,7.444531651533029,11.017333221844828,4.962844630259907
32618,0,0,0,2.079441541679836,5.176149732573829,4.750834668962848,10.266393046225495,4.795790545596741
32619,1,0,0,3.1780538303479458,6.037870919922137,8.997214107541891,11.202288602372892,4.969813299576001
